PLAYER_NAME,PLAYER_ID,TEAM_ID,GP,PTS,REB,AST,STL,BLK,FGM,FGA,FG_PCT,FTM,FTA,FT_PCT,FG3M,TOV
Taurean Prince,1627752,1610612749,80,8.2,3.6,1.9,1.0,0.2,2.9,6.4,0.457,0.5,0.6,0.813,1.8,1.0
Taylor Funk,1641917,1610612764,5,11.6,3.6,1.2,0.2,0.2,3.4,7.8,0.436,1.6,1.8,0.889,3.2,0.2
Taylor Hendricks,1641707,1610612762,9,9.1,5.9,1.2,0.9,1.8,3.0,8.0,0.375,1.7,2.3,0.714,1.4,1.7
Taze Moore,1631386,1610612757,2,3.0,4.0,0.5,1.0,0.0,1.0,5.0,0.2,0.5,1.0,0.5,0.5,1.0
Terance Mann,1629611,1610612737,67,7.7,3.0,1.8,0.7,0.2,3.1,6.2,0.496,0.7,1.0,0.691,0.9,0.7
Terence Davis,1629056,1610612758,1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Terquavion Smith,1631173,1610612757,4,7.0,3.3,1.3,1.5,0.5,2.5,9.0,0.278,0.8,1.3,0.6,1.3,1.5
Terrence Shannon Jr.,1630545,1610612750,36,5.3,1.6,1.0,0.3,0.3,2.0,4.1,0.5,0.9,1.1,0.821,0.4,0.6
Terry Rozier,1626179,1610612748,64,10.6,3.7,2.6,0.6,0.2,3.9,9.9,0.391,1.4,1.7,0.852,1.4,1.2
Terry Taylor,1630678,1610612746,5,4.2,4.0,1.4,0.2,0.8,1.6,4.2,0.381,0.8,0.8,1.0,0.2,0.6
Terry Taylor,1630678,1610612758,3,0.0,0.3,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Tevian Jones,1641856,1610612751,2,5.5,0.5,1.0,0.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,1.5,0.0
Theo Maledon,1630177,1610612753,3,14.0,2.7,5.3,1.0,0.3,3.3,6.3,0.526,6.0,6.0,1.0,1.3,2.7
Thomas Bryant,1628418,1610612754,66,6.5,3.8,0.8,0.4,0.6,2.5,4.9,0.508,0.8,1.0,0.859,0.7,0.5
Tidjane Salaün,1642275,1610612766,63,6.0,4.8,1.2,0.5,0.2,2.0,5.9,0.337,1.1,1.6,0.696,0.9,1.0
Tim Hardaway Jr.,203501,1610612765,77,11.0,2.4,1.6,0.5,0.1,3.6,8.8,0.406,1.6,1.9,0.855,2.2,0.6
Timmy Allen,1641851,1610612763,8,4.1,0.8,0.6,0.5,0.1,1.6,3.6,0.448,0.6,0.6,1.0,0.3,0.5
Tobias Harris,202699,1610612765,73,13.7,5.9,2.2,1.0,0.8,5.3,11.0,0.477,2.0,2.3,0.861,1.2,1.2
Tolu Smith,1642449,1610612765,6,11.5,8.8,0.7,0.2,0.8,4.8,8.2,0.592,1.8,4.3,0.423,0.0,1.7
Tommy Kuhse,1631339,1610612747,7,9.3,2.4,4.0,1.1,0.0,3.7,9.1,0.406,0.4,0.6,0.75,1.4,2.3
Tony Bradley,1628396,1610612754,14,4.4,3.0,0.4,0.1,0.6,2.1,3.2,0.644,0.1,0.4,0.333,0.1,0.4
Tony Bradley,1628396,1610612755,4,3.8,3.5,0.3,1.5,0.8,1.8,2.3,0.778,0.3,0.5,0.5,0.0,0.8
Torrey Craig,1628470,1610612738,26,4.2,2.8,0.7,0.3,0.5,1.5,3.5,0.422,0.3,0.5,0.667,0.9,0.3
Tosan Evbuomwan,1641787,1610612751,28,9.5,4.3,2.0,0.9,0.4,3.4,7.9,0.427,2.0,2.6,0.753,0.9,1.4
Toumani Camara,1641739,1610612757,78,11.3,5.8,2.2,1.5,0.6,4.2,9.2,0.458,1.2,1.6,0.722,1.7,1.4
Trae Young,1629027,1610612737,76,24.2,3.1,11.6,1.2,0.2,7.4,18.1,0.411,6.5,7.4,0.875,2.9,4.7
Trayce Jackson-Davis,1631218,1610612744,65,6.8,5.1,1.7,0.4,0.6,2.9,4.9,0.579,1.1,1.9,0.603,0.0,0.7
Tre Jones,1630200,1610612741,46,7.2,2.5,4.2,0.8,0.2,2.8,5.2,0.538,1.2,1.5,0.821,0.4,0.8
Tre Mann,1630544,1610612766,13,14.1,2.9,3.0,0.5,0.3,5.4,12.4,0.435,1.5,1.6,0.905,1.8,1.9
Tre Mitchell,27792,1610612760,4,5.3,3.8,0.5,0.0,0.8,1.8,2.8,0.636,0.5,1.8,0.286,1.3,1.0
Trendon Watford,1630570,1610612751,44,10.2,3.6,2.6,0.6,0.3,3.7,8.0,0.469,2.1,2.8,0.762,0.7,1.9
Trent Forrest,1630235,1610612747,2,1.0,1.5,4.0,1.5,0.0,0.5,3.0,0.167,0.0,0.0,0.0,0.0,1.5
Trentyn Flowers,1642280,1610612746,6,1.8,0.7,0.0,0.0,0.0,0.7,1.8,0.364,0.5,0.5,1.0,0.0,0.2
Trevelin Queen,1630243,1610612753,31,4.9,1.7,1.2,1.0,0.3,1.8,4.7,0.381,0.6,0.7,0.857,0.7,0.7
Trevon Scott,1630286,1610612753,2,4.0,2.0,1.0,0.5,0.5,1.5,4.0,0.375,0.0,0.0,0.0,1.0,0.0
Trevor Hudgins,1631309,1610612746,5,3.0,1.4,1.4,1.2,0.0,1.0,4.0,0.25,0.4,0.4,1.0,0.6,0.2
Trevor Keels,1631211,1610612745,4,6.3,1.8,1.0,0.5,0.0,2.3,3.5,0.643,0.0,0.0,0.0,1.8,0.3
Trey Alexander,1641725,1610612743,29,4.1,1.4,0.9,0.3,0.1,1.4,3.3,0.438,0.7,0.7,0.952,0.5,0.6
Trey Jemison III,1641998,1610612747,38,2.5,2.8,0.4,0.2,0.4,1.1,1.9,0.554,0.3,0.9,0.394,0.0,0.6
Trey Jemison III,1641998,1610612763,9,9.4,6.6,0.8,0.4,0.9,4.2,7.1,0.594,1.0,1.8,0.563,0.0,1.9
Trey Lyles,1626168,1610612758,69,6.5,4.6,1.2,0.6,0.3,2.3,5.4,0.42,0.8,1.2,0.7,1.2,0.6
Trey Murphy III,1630530,1610612740,53,21.2,5.1,3.5,1.1,0.7,7.2,15.8,0.454,3.8,4.3,0.887,3.0,1.9
Trey Woodbury,1642426,1610612754,2,3.5,1.0,0.5,0.5,0.0,1.0,4.5,0.222,1.0,1.0,1.0,0.5,0.0
Trhae Mitchell,1630342,1610612740,4,2.5,3.8,1.5,1.3,1.0,1.0,2.3,0.444,0.0,0.0,0.0,0.5,0.3
Tristan Enaruna,1642400,1610612738,3,3.7,1.0,0.0,1.0,0.7,1.7,3.3,0.5,0.3,0.7,0.5,0.0,0.3
Tristan Thompson,202684,1610612739,40,1.7,3.4,0.6,0.1,0.3,0.8,1.8,0.437,0.2,0.8,0.233,0.0,0.4
Tristan Vukcevic,1641774,1610612764,36,9.2,3.6,1.1,0.3,0.7,3.4,6.9,0.488,1.4,1.9,0.776,1.1,1.2
Tristan da Silva,1641783,1610612753,77,7.6,3.4,1.6,0.5,0.2,2.8,6.6,0.423,0.8,0.9,0.889,1.2,0.8
Tristen Newton,1641803,1610612750,8,0.4,0.5,0.3,0.1,0.0,0.1,1.0,0.125,0.1,0.1,1.0,0.0,0.3
Tristen Newton,1641803,1610612754,5,9.0,3.8,4.6,1.2,0.4,1.6,8.0,0.2,5.0,5.6,0.893,0.8,2.8
Ty Jerome,1629660,1610612739,70,12.5,2.5,3.4,1.1,0.0,4.6,8.8,0.516,1.8,2.1,0.872,1.6,1.3
TyTy Washington Jr.,1631102,1610612756,16,2.2,0.8,1.0,0.2,0.0,0.9,2.8,0.311,0.2,0.4,0.5,0.3,0.2
TyTy Washington Jr.,1631102,1610612749,4,11.3,1.3,2.3,0.0,0.0,4.3,9.8,0.436,1.8,2.0,0.875,1.0,1.0
Tyler Cook,1629076,1610612738,4,7.3,3.8,1.8,0.0,0.3,2.8,4.5,0.611,1.8,2.5,0.7,0.0,1.0
Tyler Herro,1629639,1610612748,77,23.9,5.2,5.5,0.9,0.2,8.5,17.9,0.472,3.7,4.2,0.878,3.3,2.6
Tyler Kolek,1642278,1610612752,46,2.8,1.0,2.3,0.4,0.1,0.9,2.8,0.339,0.5,0.6,0.821,0.4,0.5
Tyler Robertson,27798,1610612764,1,2.0,3.0,1.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0
Tyler Smith,1641890,1610612749,28,4.0,2.1,0.4,0.3,0.3,1.5,3.5,0.443,0.2,0.3,0.667,0.7,0.5
Tyler Thomas,1642457,1610612741,2,4.0,1.0,0.5,0.0,0.0,1.5,2.0,0.75,0.0,0.0,0.0,1.0,0.5
Tyler Wahl,1642459,1610612750,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tylor Perry,1642465,1610612761,4,1.8,0.8,1.5,0.0,0.0,0.5,2.3,0.222,0.3,0.5,0.5,0.5,0.3
Tyrece Radford,1642436,1610612759,5,3.6,2.2,0.6,0.0,0.0,1.2,2.6,0.462,1.2,1.2,1.0,0.0,0.8
Tyrese Haliburton,1630169,1610612754,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,0.473,2.6,3.0,0.851,3.0,1.6
Tyrese Martin,1631213,1610612751,65,8.9,3.6,1.9,0.6,0.2,3.2,7.7,0.412,0.8,1.0,0.794,1.7,1.2
Tyrese Maxey,1630178,1610612755,52,26.3,3.3,6.1,1.8,0.4,9.2,21.0,0.437,4.9,5.6,0.879,3.1,2.4
Tyrese Samuel,1642487,1610612756,4,1.8,1.5,0.3,0.3,0.5,0.8,1.3,0.6,0.3,1.0,0.25,0.0,0.0
Tyson Etienne,1630623,1610612751,7,7.9,1.3,1.7,0.4,0.1,2.4,7.4,0.327,1.1,1.4,0.8,1.9,1.1
Tyson Walker,1642488,1610612756,5,5.4,1.6,2.6,1.8,0.2,2.0,6.2,0.323,0.4,0.8,0.5,1.0,0.6
Tyson Ward,1642435,1610612759,7,8.0,3.6,0.7,0.6,0.6,2.9,9.3,0.308,1.1,1.6,0.727,1.1,1.6
Tyus Jones,1626145,1610612756,81,10.2,2.4,5.3,0.9,0.1,3.8,8.4,0.448,0.6,0.7,0.895,2.0,1.1
Ulrich Chomche,1642279,1610612761,12,2.3,2.9,0.8,0.1,0.7,0.9,1.9,0.478,0.4,0.9,0.455,0.1,1.1
Vasilije Micic,203995,1610612756,41,6.6,2.2,3.1,0.4,0.0,2.3,6.7,0.348,0.8,1.0,0.829,1.1,1.9
Victor Wembanyama,1641705,1610612759,46,24.3,11.0,3.7,1.1,3.8,8.9,18.6,0.476,3.4,4.1,0.836,3.1,3.2
Vin Baker Jr.,1641921,1610612749,4,1.5,1.3,0.3,0.0,1.3,0.8,1.5,0.5,0.0,0.5,0.0,0.0,1.3
Vince Williams Jr.,1631246,1610612763,27,6.6,3.6,2.0,0.4,0.3,2.5,6.2,0.401,0.7,0.9,0.792,1.0,1.2
Vincent Valerio-Bodon,1641941,1610612747,4,4.5,4.0,1.3,0.8,0.5,1.3,4.3,0.294,1.3,1.5,0.833,0.8,0.8
Vlatko Čančar,1628427,1610612743,13,1.8,2.5,0.7,0.2,0.2,0.8,2.0,0.385,0.0,0.0,0.0,0.3,0.8
Vít Krejčí,1630249,1610612737,57,7.2,2.7,2.6,0.6,0.5,2.5,5.1,0.497,0.6,0.8,0.711,1.6,0.9
Walker Kessler,1631117,1610612762,60,10.9,12.1,1.7,0.7,2.4,4.7,7.2,0.657,1.4,2.7,0.519,0.1,1.5
Walter Ellis,1641909,1610612743,3,4.3,1.7,0.3,0.7,0.3,1.7,4.7,0.357,0.3,0.3,1.0,0.7,1.0
Warith Alatishe,1631449,1610612742,2,1.0,2.5,0.5,1.0,2.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0
Warren Washington,27778,1610612748,6,2.3,2.2,0.2,0.3,0.3,1.2,2.8,0.412,0.0,0.0,0.0,0.0,0.2
Wendell Carter Jr.,1628976,1610612753,68,9.1,7.2,2.0,0.8,0.6,3.3,7.2,0.46,1.9,2.6,0.737,0.5,1.1
Wendell Moore Jr.,1631111,1610612766,36,4.2,2.6,1.2,0.6,0.1,1.6,3.5,0.468,0.5,0.6,0.818,0.4,0.8
Wendell Moore Jr.,1631111,1610612765,2,5.5,3.0,1.5,1.0,0.0,2.0,8.0,0.25,1.0,1.0,1.0,0.5,1.0
William Baker,1642475,1610612765,3,1.3,0.3,0.7,0.0,0.0,0.7,1.7,0.4,0.0,0.0,0.0,0.0,0.0
Xavier Moon,1629875,1610612753,5,7.0,3.4,3.4,1.0,0.4,3.0,6.0,0.5,0.0,0.0,0.0,1.0,3.0
Xavier Sneed,1630270,1610612758,5,3.4,1.0,0.6,1.0,0.6,1.0,3.0,0.333,1.0,1.6,0.625,0.4,1.2
Xavier Tillman,1630214,1610612738,33,1.0,1.3,0.2,0.3,0.2,0.4,1.6,0.245,0.1,0.1,0.75,0.2,0.4
Yauhen Massalski,1641862,1610612759,8,5.1,9.1,2.1,0.8,0.6,2.4,5.6,0.422,0.4,0.8,0.5,0.0,1.6
Yuki Kawamura,1642530,1610612763,22,1.6,0.5,0.9,0.1,0.0,0.5,1.4,0.367,0.3,0.4,0.778,0.3,0.2
Yuri Collins,1641879,1610612744,8,5.4,3.0,4.1,0.8,0.0,2.0,4.4,0.457,1.3,1.8,0.714,0.1,2.1
Yves Missi,1642274,1610612740,77,9.1,8.1,1.4,0.5,1.4,3.6,6.7,0.542,1.8,2.8,0.625,0.0,1.2
Zaccharie Risacher,1642258,1610612737,77,12.6,3.6,1.2,0.7,0.5,4.8,10.5,0.456,1.4,2.0,0.699,1.6,1.2
Zach Collins,1628380,1610612741,64,6.4,4.5,1.7,0.5,0.5,2.4,4.7,0.507,1.1,1.2,0.885,0.5,0.9
Zach Edey,1641744,1610612763,68,9.3,8.3,1.0,0.5,1.3,3.8,6.6,0.583,1.3,1.9,0.709,0.3,1.3
Zach LaVine,203897,1610612758,74,23.3,4.3,4.2,0.8,0.2,8.4,16.5,0.511,3.2,3.9,0.825,3.2,2.8
Zavier Simpson,1630285,1610612766,7,13.1,4.1,6.7,1.4,1.0,5.1,10.9,0.474,2.4,3.3,0.739,0.4,1.7
Zeke Nnaji,1630192,1610612743,57,3.2,1.6,0.4,0.4,0.7,1.2,2.5,0.496,0.5,0.8,0.614,0.3,0.2
Zhaire Smith,1629015,1610612739,5,4.0,1.4,1.0,1.2,0.4,1.4,3.8,0.368,1.0,1.4,0.714,0.2,1.6
Ziaire Williams,1630533,1610612751,63,10.0,4.6,1.3,1.0,0.4,3.4,8.3,0.412,1.6,2.0,0.821,1.6,1.1
Zion Williamson,1629627,1610612740,30,24.6,7.2,5.3,1.2,0.9,9.6,16.9,0.567,5.3,8.0,0.656,0.1,3.0
Zylan Cheatham,1629597,1610612751,5,3.6,3.4,2.0,0.6,0.6,1.2,2.2,0.545,1.2,2.4,0.5,0.0,1.6
Zyon Pullin,1642389,1610612748,9,5.9,1.2,1.9,0.1,0.1,2.2,4.3,0.513,1.1,1.7,0.667,0.3,1.2
Zyon Pullin,1642389,1610612763,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
